method,structure_number,first_measurement_year,observation_year,reconstruction_year,source_file
3,0279,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,0279,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,0279,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,0279,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,0284,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,0284,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,0284,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,0284,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,0298,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,0298,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,0298,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,0298,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,0828,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,1308,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,1308,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,1308,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,1308,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,1314,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,1314,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,1314,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,1314,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,1491,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,1491,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,1491,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,1491,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,1494,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,1494,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,1494,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,1494,2013,2019,2014,NBI_2019_Delimited_AllStates.txt
3,1497,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,1497,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,1497,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,1497,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,6227,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,6227,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,6227,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,6227,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,6399,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,6399,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,6399,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,6399,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,000000000013254,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000013254,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000013254,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000013254,2013,2019,2014,NBI_2019_Delimited_AllStates.txt
3,000000000013254,2013,2020,2014,NBI_2020_Delimited_AllStates.txt
3,000000000013254,2013,2021,2014,NBI_2021_Delimited_AllStates.txt
3,000000000013254,2013,2022,2014,NBI_2022_Delimited_AllStates.txt
3,000000000013254,2013,2023,2014,NBI_2023_Delimited_AllStates.txt
3,000000000013254,2013,2024,2014,NBI_2024_Delimited_AllStates.txt
3,000000000013254,2013,2025,2014,NBI_2025_Delimited_AllStates.txt
3,000000000000612,2013,2024,2023,NBI_2024_Delimited_AllStates.txt
3,000000000002257,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,000000000002257,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000002257,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000002257,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000002381,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000002382,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000002382,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000002421,2013,2022,2021,NBI_2022_Delimited_AllStates.txt
3,000000000002421,2013,2023,2021,NBI_2023_Delimited_AllStates.txt
3,000000000002646,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,000000000002646,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,000000000002646,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,000000000002646,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,000000000002646,2013,2020,2015,NBI_2020_Delimited_AllStates.txt
3,000000000002880,2013,2022,2021,NBI_2022_Delimited_AllStates.txt
3,000000000002880,2013,2023,2021,NBI_2023_Delimited_AllStates.txt
3,000000000002880,2013,2024,2021,NBI_2024_Delimited_AllStates.txt
3,000000000002880,2013,2025,2021,NBI_2025_Delimited_AllStates.txt
3,000000000003053,2013,2024,2023,NBI_2024_Delimited_AllStates.txt
3,000000000003053,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000003062,2013,2020,2020,NBI_2020_Delimited_AllStates.txt
3,000000000003062,2013,2021,2020,NBI_2021_Delimited_AllStates.txt
3,000000000003062,2013,2022,2020,NBI_2022_Delimited_AllStates.txt
3,000000000003062,2013,2023,2020,NBI_2023_Delimited_AllStates.txt
3,000000000003062,2013,2024,2020,NBI_2024_Delimited_AllStates.txt
3,000000000003062,2013,2025,2020,NBI_2025_Delimited_AllStates.txt
3,000000000003068,2013,2021,2020,NBI_2021_Delimited_AllStates.txt
3,000000000003068,2013,2022,2020,NBI_2022_Delimited_AllStates.txt
3,000000000003068,2013,2023,2020,NBI_2023_Delimited_AllStates.txt
3,000000000003068,2013,2024,2020,NBI_2024_Delimited_AllStates.txt
3,000000000003068,2013,2025,2020,NBI_2025_Delimited_AllStates.txt
3,000000000003653,2013,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000003653,2013,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000003670,2013,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000003670,2013,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000003670,2013,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000003706,2013,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000003706,2013,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000003706,2013,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000003870,2013,2025,2024,NBI_2025_Delimited_AllStates.txt
3,000000000003918,2013,2025,2024,NBI_2025_Delimited_AllStates.txt
3,000000000004113,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,000000000004113,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000004113,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000004113,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000004126,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,000000000004126,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,000000000004126,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,000000000004449,2013,2016,2016,NBI_2016_Delimited_AllStates.txt
3,000000000004449,2013,2017,2016,NBI_2017_Delimited_AllStates.txt
3,000000000004449,2013,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000004449,2013,2019,2016,NBI_2019_Delimited_AllStates.txt
3,000000000004449,2013,2020,2016,NBI_2020_Delimited_AllStates.txt
3,000000000004449,2013,2021,2016,NBI_2021_Delimited_AllStates.txt
3,000000000004449,2013,2022,2016,NBI_2022_Delimited_AllStates.txt
3,000000000004449,2013,2023,2016,NBI_2023_Delimited_AllStates.txt
3,000000000004449,2013,2024,2016,NBI_2024_Delimited_AllStates.txt
3,000000000004449,2013,2025,2016,NBI_2025_Delimited_AllStates.txt
3,000000000004500,2013,2017,2016,NBI_2017_Delimited_AllStates.txt
3,000000000004500,2013,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000004500,2013,2019,2016,NBI_2019_Delimited_AllStates.txt
3,000000000004500,2013,2020,2016,NBI_2020_Delimited_AllStates.txt
3,000000000004500,2013,2021,2016,NBI_2021_Delimited_AllStates.txt
3,000000000004500,2013,2022,2016,NBI_2022_Delimited_AllStates.txt
3,000000000004500,2013,2023,2016,NBI_2023_Delimited_AllStates.txt
3,000000000004500,2013,2024,2016,NBI_2024_Delimited_AllStates.txt
3,000000000004500,2013,2025,2016,NBI_2025_Delimited_AllStates.txt
3,000000000004503,2013,2017,2016,NBI_2017_Delimited_AllStates.txt
3,000000000004503,2013,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000004503,2013,2019,2016,NBI_2019_Delimited_AllStates.txt
3,000000000004503,2013,2020,2016,NBI_2020_Delimited_AllStates.txt
3,000000000004503,2013,2021,2016,NBI_2021_Delimited_AllStates.txt
3,000000000004503,2013,2022,2016,NBI_2022_Delimited_AllStates.txt
3,000000000004503,2013,2023,2016,NBI_2023_Delimited_AllStates.txt
3,000000000004503,2013,2024,2016,NBI_2024_Delimited_AllStates.txt
3,000000000004503,2013,2025,2016,NBI_2025_Delimited_AllStates.txt
3,000000000004796,2013,2017,2016,NBI_2017_Delimited_AllStates.txt
3,000000000004796,2013,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000004796,2013,2019,2016,NBI_2019_Delimited_AllStates.txt
3,000000000004796,2013,2020,2016,NBI_2020_Delimited_AllStates.txt
3,000000000004796,2013,2021,2016,NBI_2021_Delimited_AllStates.txt
3,000000000004796,2013,2022,2016,NBI_2022_Delimited_AllStates.txt
3,000000000004796,2013,2023,2016,NBI_2023_Delimited_AllStates.txt
3,000000000004796,2013,2024,2016,NBI_2024_Delimited_AllStates.txt
3,000000000004796,2013,2025,2016,NBI_2025_Delimited_AllStates.txt
3,000000000004935,2013,2022,2021,NBI_2022_Delimited_AllStates.txt
3,000000000004935,2013,2023,2021,NBI_2023_Delimited_AllStates.txt
3,000000000004935,2013,2024,2021,NBI_2024_Delimited_AllStates.txt
3,000000000004935,2013,2025,2021,NBI_2025_Delimited_AllStates.txt
3,000000000004962,2013,2017,2017,NBI_2017_Delimited_AllStates.txt
3,000000000004962,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000004962,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000004962,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000004962,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000004962,2013,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000004962,2013,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000004962,2013,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000004962,2013,2025,2017,NBI_2025_Delimited_AllStates.txt
3,000000000005363,2013,2021,2020,NBI_2021_Delimited_AllStates.txt
3,000000000005363,2013,2022,2020,NBI_2022_Delimited_AllStates.txt
3,000000000005363,2013,2023,2020,NBI_2023_Delimited_AllStates.txt
3,000000000005363,2013,2024,2020,NBI_2024_Delimited_AllStates.txt
3,000000000005363,2013,2025,2020,NBI_2025_Delimited_AllStates.txt
3,000000000005517,2013,2018,2018,NBI_2018_Delimited_AllStates.txt
3,000000000005517,2013,2019,2018,NBI_2019_Delimited_AllStates.txt
3,000000000005517,2013,2020,2018,NBI_2020_Delimited_AllStates.txt
3,000000000005517,2013,2021,2018,NBI_2021_Delimited_AllStates.txt
3,000000000005517,2013,2022,2018,NBI_2022_Delimited_AllStates.txt
3,000000000005517,2013,2023,2018,NBI_2023_Delimited_AllStates.txt
3,000000000005517,2013,2024,2018,NBI_2024_Delimited_AllStates.txt
3,000000000005517,2013,2025,2018,NBI_2025_Delimited_AllStates.txt
3,000000000005518,2013,2018,2018,NBI_2018_Delimited_AllStates.txt
3,000000000005518,2013,2019,2018,NBI_2019_Delimited_AllStates.txt
3,000000000005518,2013,2020,2018,NBI_2020_Delimited_AllStates.txt
3,000000000005518,2013,2021,2018,NBI_2021_Delimited_AllStates.txt
3,000000000005518,2013,2022,2018,NBI_2022_Delimited_AllStates.txt
3,000000000005518,2013,2023,2018,NBI_2023_Delimited_AllStates.txt
3,000000000005518,2013,2024,2018,NBI_2024_Delimited_AllStates.txt
3,000000000005518,2013,2025,2018,NBI_2025_Delimited_AllStates.txt
3,000000000005986,2013,2019,2016,NBI_2019_Delimited_AllStates.txt
3,000000000005986,2013,2020,2016,NBI_2020_Delimited_AllStates.txt
3,000000000005986,2013,2021,2016,NBI_2021_Delimited_AllStates.txt
3,000000000005986,2013,2022,2016,NBI_2022_Delimited_AllStates.txt
3,000000000005986,2013,2023,2016,NBI_2023_Delimited_AllStates.txt
3,000000000005986,2013,2024,2016,NBI_2024_Delimited_AllStates.txt
3,000000000005986,2013,2025,2016,NBI_2025_Delimited_AllStates.txt
3,000000000006039,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,000000000006039,2013,2020,2015,NBI_2020_Delimited_AllStates.txt
3,000000000006363,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,000000000006363,2013,2020,2015,NBI_2020_Delimited_AllStates.txt
3,000000000006609,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000006643,2013,2024,2023,NBI_2024_Delimited_AllStates.txt
3,000000000006643,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000006793,2013,2023,2018,NBI_2023_Delimited_AllStates.txt
3,000000000006793,2013,2024,2018,NBI_2024_Delimited_AllStates.txt
3,000000000006793,2013,2025,2018,NBI_2025_Delimited_AllStates.txt
3,000000000007076,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000007256,2013,2017,2017,NBI_2017_Delimited_AllStates.txt
3,000000000007256,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000007256,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000007256,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000007256,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000007256,2013,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000007256,2013,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000007256,2013,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000007256,2013,2025,2017,NBI_2025_Delimited_AllStates.txt
3,000000000007317,2013,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000007317,2013,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000007317,2013,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000007317,2013,2023,2019,NBI_2023_Delimited_AllStates.txt
3,000000000007317,2013,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000007317,2013,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000007438,2013,2023,2020,NBI_2023_Delimited_AllStates.txt
3,000000000007438,2013,2024,2020,NBI_2024_Delimited_AllStates.txt
3,000000000007438,2013,2025,2020,NBI_2025_Delimited_AllStates.txt
3,000000000007531,2013,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000007585,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,000000000007585,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000007585,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000007585,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000007585,2013,2019,2014,NBI_2019_Delimited_AllStates.txt
3,000000000007585,2013,2020,2014,NBI_2020_Delimited_AllStates.txt
3,000000000007585,2013,2021,2014,NBI_2021_Delimited_AllStates.txt
3,000000000007585,2013,2022,2014,NBI_2022_Delimited_AllStates.txt
3,000000000007585,2013,2023,2014,NBI_2023_Delimited_AllStates.txt
3,000000000007585,2013,2024,2014,NBI_2024_Delimited_AllStates.txt
3,000000000007585,2013,2025,2014,NBI_2025_Delimited_AllStates.txt
3,000000000007613,2013,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000008816,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000008816,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000008816,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000008816,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000008816,2013,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000008816,2013,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000008816,2013,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000008816,2013,2025,2017,NBI_2025_Delimited_AllStates.txt
3,000000000008956,2013,2025,2025,NBI_2025_Delimited_AllStates.txt
3,000000000009651,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,000000000009651,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000009651,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000009651,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000009651,2013,2019,2014,NBI_2019_Delimited_AllStates.txt
3,000000000009651,2013,2020,2014,NBI_2020_Delimited_AllStates.txt
3,000000000009651,2013,2021,2014,NBI_2021_Delimited_AllStates.txt
3,000000000009651,2013,2022,2014,NBI_2022_Delimited_AllStates.txt
3,000000000009651,2013,2023,2014,NBI_2023_Delimited_AllStates.txt
3,000000000009651,2013,2024,2014,NBI_2024_Delimited_AllStates.txt
3,000000000001235,2013,2023,2020,NBI_2023_Delimited_AllStates.txt
3,000000000001235,2013,2024,2020,NBI_2024_Delimited_AllStates.txt
3,000000000001235,2013,2025,2020,NBI_2025_Delimited_AllStates.txt
3,000000000001478,2013,2017,2017,NBI_2017_Delimited_AllStates.txt
3,000000000001478,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000001478,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000001478,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000001478,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000001478,2013,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000001478,2013,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000001478,2013,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000001478,2013,2025,2017,NBI_2025_Delimited_AllStates.txt
3,000000000001649,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000001649,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000001649,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000001649,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000001649,2013,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000001649,2013,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000001649,2013,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000001649,2013,2025,2017,NBI_2025_Delimited_AllStates.txt
3,000000000003562,2013,2024,2023,NBI_2024_Delimited_AllStates.txt
3,000000000003562,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000004220,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000004220,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000004220,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000004220,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000004259,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000004259,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000004259,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000004259,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000004259,2013,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000004259,2013,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000004259,2013,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000004259,2013,2025,2017,NBI_2025_Delimited_AllStates.txt
3,000000000005111,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000005111,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000005111,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000006685,2013,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000006685,2013,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000006685,2013,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000006685,2013,2023,2019,NBI_2023_Delimited_AllStates.txt
3,000000000006685,2013,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000006685,2013,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000006843,2013,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000006843,2013,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000006843,2013,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000006843,2013,2023,2019,NBI_2023_Delimited_AllStates.txt
3,000000000006843,2013,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000006843,2013,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000007818,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,000000000007818,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000007818,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000007818,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000007818,2013,2019,2014,NBI_2019_Delimited_AllStates.txt
3,000000000007818,2013,2020,2014,NBI_2020_Delimited_AllStates.txt
3,000000000007818,2013,2021,2014,NBI_2021_Delimited_AllStates.txt
3,000000000007818,2013,2022,2014,NBI_2022_Delimited_AllStates.txt
3,000000000007818,2013,2023,2014,NBI_2023_Delimited_AllStates.txt
3,000000000007818,2013,2024,2014,NBI_2024_Delimited_AllStates.txt
3,000000000007818,2013,2025,2014,NBI_2025_Delimited_AllStates.txt
3,000000000009536,2013,2024,2023,NBI_2024_Delimited_AllStates.txt
3,000000000009536,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000010398,2013,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000010398,2013,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000010398,2013,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000010398,2013,2023,2019,NBI_2023_Delimited_AllStates.txt
3,000000000010398,2013,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000010398,2013,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000010404,2013,2022,2021,NBI_2022_Delimited_AllStates.txt
3,000000000010404,2013,2023,2021,NBI_2023_Delimited_AllStates.txt
3,000000000010404,2013,2024,2021,NBI_2024_Delimited_AllStates.txt
3,000000000010404,2013,2025,2021,NBI_2025_Delimited_AllStates.txt
3,000000000010607,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,000000000010607,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000010607,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000010607,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000010607,2013,2019,2014,NBI_2019_Delimited_AllStates.txt
3,000000000010607,2013,2020,2014,NBI_2020_Delimited_AllStates.txt
3,000000000010607,2013,2021,2014,NBI_2021_Delimited_AllStates.txt
3,000000000010607,2013,2022,2014,NBI_2022_Delimited_AllStates.txt
3,000000000010607,2013,2023,2014,NBI_2023_Delimited_AllStates.txt
3,000000000010607,2013,2024,2014,NBI_2024_Delimited_AllStates.txt
3,000000000010607,2013,2025,2014,NBI_2025_Delimited_AllStates.txt
3,000000000011163,2013,2025,2024,NBI_2025_Delimited_AllStates.txt
3,000000000012487,2013,2015,2014,NBI_2015_Delimited_AllStates.txt
3,000000000012487,2013,2016,2014,NBI_2016_Delimited_AllStates.txt
3,000000000012487,2013,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000012487,2013,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000012487,2013,2019,2014,NBI_2019_Delimited_AllStates.txt
3,000000000012487,2013,2020,2014,NBI_2020_Delimited_AllStates.txt
3,000000000012487,2013,2021,2014,NBI_2021_Delimited_AllStates.txt
3,000000000012487,2013,2022,2014,NBI_2022_Delimited_AllStates.txt
3,000000000012487,2013,2023,2014,NBI_2023_Delimited_AllStates.txt
3,000000000012487,2013,2024,2014,NBI_2024_Delimited_AllStates.txt
3,000000000012487,2013,2025,2014,NBI_2025_Delimited_AllStates.txt
3,000000000012502,2013,2021,2020,NBI_2021_Delimited_AllStates.txt
3,000000000012502,2013,2022,2020,NBI_2022_Delimited_AllStates.txt
3,000000000012502,2013,2023,2020,NBI_2023_Delimited_AllStates.txt
3,000000000012502,2013,2024,2020,NBI_2024_Delimited_AllStates.txt
3,000000000012502,2013,2025,2020,NBI_2025_Delimited_AllStates.txt
3,000000000012801,2013,2024,2022,NBI_2024_Delimited_AllStates.txt
3,000000000012801,2013,2025,2022,NBI_2025_Delimited_AllStates.txt
3,000000000013627,2013,2024,2023,NBI_2024_Delimited_AllStates.txt
3,000000000013627,2013,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000013919,2013,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000013919,2013,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000013919,2013,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000013919,2013,2023,2019,NBI_2023_Delimited_AllStates.txt
3,000000000013919,2013,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000013919,2013,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000014303,2013,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000014303,2013,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000014303,2013,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000014303,2013,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000014303,2013,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000014303,2013,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000014303,2013,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000014303,2013,2025,2017,NBI_2025_Delimited_AllStates.txt
3,000000000014347,2013,2016,2015,NBI_2016_Delimited_AllStates.txt
3,000000000014347,2013,2017,2015,NBI_2017_Delimited_AllStates.txt
3,000000000014347,2013,2018,2015,NBI_2018_Delimited_AllStates.txt
3,000000000014347,2013,2019,2015,NBI_2019_Delimited_AllStates.txt
3,000000000014347,2013,2020,2015,NBI_2020_Delimited_AllStates.txt
3,000000000014347,2013,2021,2015,NBI_2021_Delimited_AllStates.txt
3,000000000014347,2013,2022,2015,NBI_2022_Delimited_AllStates.txt
3,000000000014347,2013,2023,2015,NBI_2023_Delimited_AllStates.txt
3,000000000014347,2013,2024,2015,NBI_2024_Delimited_AllStates.txt
3,000000000014347,2013,2025,2015,NBI_2025_Delimited_AllStates.txt
3,000000000014348,2013,2023,2019,NBI_2023_Delimited_AllStates.txt
3,000000000014348,2013,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000014348,2013,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000016918,2013,2019,2018,NBI_2019_Delimited_AllStates.txt
3,000000000016918,2013,2020,2018,NBI_2020_Delimited_AllStates.txt
3,000000000016918,2013,2021,2018,NBI_2021_Delimited_AllStates.txt
3,000000000016918,2013,2022,2018,NBI_2022_Delimited_AllStates.txt
3,000000000016918,2013,2023,2018,NBI_2023_Delimited_AllStates.txt
3,000000000016918,2013,2024,2018,NBI_2024_Delimited_AllStates.txt
3,000000000016918,2013,2025,2018,NBI_2025_Delimited_AllStates.txt
3,000000000017636,2013,2017,2016,NBI_2017_Delimited_AllStates.txt
3,000000000017636,2013,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000017636,2013,2019,2016,NBI_2019_Delimited_AllStates.txt
