method,structure_number,year,inventory_rating,previous_max_rating,source_file
3,000000000029375,2021,57.2,55.5,NBI_2021_Delimited_AllStates.txt
3,000000000029493,2021,75.3,57.2,NBI_2021_Delimited_AllStates.txt
3,000000000029891,2021,54.6,54.4,NBI_2021_Delimited_AllStates.txt
3,000000000029980,2023,67.0,47.2,NBI_2023_Delimited_AllStates.txt
3,000000000030128,2023,52.8,44.8,NBI_2023_Delimited_AllStates.txt
3,000000000030277,2023,67.3,65.3,NBI_2023_Delimited_AllStates.txt
3,000000000030309,2020,83.3,82.9,NBI_2020_Delimited_AllStates.txt
3,000000000030372,2018,52.8,47.6,NBI_2018_Delimited_AllStates.txt
3,000000000030444,2023,53.2,45.4,NBI_2023_Delimited_AllStates.txt
3,000000000030685,2022,69.4,30.8,NBI_2022_Delimited_AllStates.txt
3,000000000030716,2025,84.4,75.3,NBI_2025_Delimited_AllStates.txt
3,000000000030852,2022,88.0,81.6,NBI_2022_Delimited_AllStates.txt
3,084039000000000,2019,59.0,44.4,NBI_2019_Delimited_AllStates.txt
3,087963000000000,2018,56.2,10.0,NBI_2018_Delimited_AllStates.txt
3,00000000001A039,2019,21.8,11.8,NBI_2019_Delimited_AllStates.txt
3,00000000001A042,2019,43.5,42.6,NBI_2019_Delimited_AllStates.txt
3,00000000001A042,2023,46.3,43.5,NBI_2023_Delimited_AllStates.txt
3,00000000001A046,2021,36.3,33.6,NBI_2021_Delimited_AllStates.txt
3,00000000001A048,2022,53.5,52.6,NBI_2022_Delimited_AllStates.txt
3,00000000001A108,2021,54.4,53.5,NBI_2021_Delimited_AllStates.txt
3,00000000001A109,2021,59.9,42.6,NBI_2021_Delimited_AllStates.txt
3,00000000004A027,2021,68.0,67.1,NBI_2021_Delimited_AllStates.txt
3,00000000004A076,2019,46.3,32.7,NBI_2019_Delimited_AllStates.txt
3,00000000004A076,2021,52.6,46.3,NBI_2021_Delimited_AllStates.txt
3,00000000004A167,2021,62.6,43.5,NBI_2021_Delimited_AllStates.txt
3,00000000004A183,2021,40.8,37.2,NBI_2021_Delimited_AllStates.txt
3,00000000004A183,2025,44.4,40.8,NBI_2025_Delimited_AllStates.txt
3,00000000005A084,2020,54.4,49.0,NBI_2020_Delimited_AllStates.txt
3,00000000009A133,2018,45.4,39.9,NBI_2018_Delimited_AllStates.txt
3,00000000009A133,2022,49.0,45.4,NBI_2022_Delimited_AllStates.txt
3,00000000011A024,2021,56.2,54.4,NBI_2021_Delimited_AllStates.txt
3,00000000011A054,2021,52.6,37.2,NBI_2021_Delimited_AllStates.txt
3,00000000011A060,2018,46.3,32.7,NBI_2018_Delimited_AllStates.txt
3,00000000011A101,2021,47.2,44.4,NBI_2021_Delimited_AllStates.txt
3,00000000011A101,2025,51.7,47.2,NBI_2025_Delimited_AllStates.txt
3,00000000011A120,2021,53.5,42.6,NBI_2021_Delimited_AllStates.txt
3,00000000016A157,2025,49.0,48.1,NBI_2025_Delimited_AllStates.txt
3,00000000021A192,2019,40.8,38.1,NBI_2019_Delimited_AllStates.txt
3,00000000021A192,2021,47.2,40.8,NBI_2021_Delimited_AllStates.txt
3,00000000021A192,2023,49.9,47.2,NBI_2023_Delimited_AllStates.txt
3,00000000021A208,2020,45.4,38.1,NBI_2020_Delimited_AllStates.txt
3,00000000021A208,2024,47.2,45.4,NBI_2024_Delimited_AllStates.txt
3,00000000023A369,2021,32.9,30.8,NBI_2021_Delimited_AllStates.txt
3,00000000023A369,2023,35.4,32.9,NBI_2023_Delimited_AllStates.txt
3,00000000026A118,2021,63.5,59.9,NBI_2021_Delimited_AllStates.txt
3,00000000026A120,2019,55.3,43.5,NBI_2019_Delimited_AllStates.txt
3,00000000026A120,2025,60.8,55.3,NBI_2025_Delimited_AllStates.txt
3,00000000027A187,2020,45.4,39.9,NBI_2020_Delimited_AllStates.txt
3,00000000027A187,2024,71.7,45.4,NBI_2024_Delimited_AllStates.txt
3,00000000028A334,2023,85.3,68.0,NBI_2023_Delimited_AllStates.txt
3,00000000030A283,2023,43.5,38.1,NBI_2023_Delimited_AllStates.txt
3,00000000034A142,2023,88.9,48.1,NBI_2023_Delimited_AllStates.txt
3,00000000036A171,2025,42.6,38.1,NBI_2025_Delimited_AllStates.txt
3,00000000042A250,2019,62.6,43.5,NBI_2019_Delimited_AllStates.txt
3,00000000042A251,2019,36.3,25.4,NBI_2019_Delimited_AllStates.txt
3,00000000047A092,2025,45.4,33.6,NBI_2025_Delimited_AllStates.txt
3,00000000049A031,2021,46.3,33.6,NBI_2021_Delimited_AllStates.txt
3,00000000049A078,2021,55.3,52.6,NBI_2021_Delimited_AllStates.txt
3,00000000051A037,2019,53.5,44.4,NBI_2019_Delimited_AllStates.txt
3,00000000051A055,2021,62.6,51.7,NBI_2021_Delimited_AllStates.txt
3,00000000051A066,2021,65.3,58.0,NBI_2021_Delimited_AllStates.txt
3,00000000052A140,2018,42.6,38.1,NBI_2018_Delimited_AllStates.txt
3,029561,2023,70.2,63.7,NBI_2023_Delimited_AllStates.txt
3,030011,2020,49.0,20.9,NBI_2020_Delimited_AllStates.txt
3,030011,2022,99.9,49.0,NBI_2022_Delimited_AllStates.txt
3,030081,2022,24.1,7.9,NBI_2022_Delimited_AllStates.txt
3,030091,2022,51.9,30.4,NBI_2022_Delimited_AllStates.txt
3,030101,2023,70.0,63.5,NBI_2023_Delimited_AllStates.txt
3,030221,2022,99.9,41.2,NBI_2022_Delimited_AllStates.txt
3,000000000007189,2019,43.5,32.7,NBI_2019_Delimited_AllStates.txt
3,000000000007309,2019,60.8,32.7,NBI_2019_Delimited_AllStates.txt
3,000000000007309,2022,75.3,60.8,NBI_2022_Delimited_AllStates.txt
3,000000000007347,2023,54.4,32.7,NBI_2023_Delimited_AllStates.txt
3,000000000023887,2020,31.8,31.7,NBI_2020_Delimited_AllStates.txt
3,000000000023904,2020,25.5,25.4,NBI_2020_Delimited_AllStates.txt
3,000000000023912,2020,30.0,29.9,NBI_2020_Delimited_AllStates.txt
3,000000000023948,2020,27.3,27.2,NBI_2020_Delimited_AllStates.txt
3,000000000023969,2020,29.1,29.0,NBI_2020_Delimited_AllStates.txt
3,0000000000A5922,2020,30.9,30.8,NBI_2020_Delimited_AllStates.txt
3,0000000000B5922,2020,30.0,29.9,NBI_2020_Delimited_AllStates.txt
3,0000000000B7380,2024,48.1,24.5,NBI_2024_Delimited_AllStates.txt
3,0000000000X1509,2024,47.2,32.7,NBI_2024_Delimited_AllStates.txt
3,0000000000X1510,2024,49.9,32.7,NBI_2024_Delimited_AllStates.txt
3,39C0243,2019,32.4,27.0,NBI_2019_Delimited_AllStates.txt
3,100572,2022,24.9,24.5,NBI_2022_Delimited_AllStates.txt
3,140128,2022,34.9,28.6,NBI_2022_Delimited_AllStates.txt
3,290049,2021,21.9,16.3,NBI_2021_Delimited_AllStates.txt
3,484075,2023,18.9,5.5,NBI_2023_Delimited_AllStates.txt
3,524011,2022,8.2,6.4,NBI_2022_Delimited_AllStates.txt
3,524014,2023,3.3,0.0,NBI_2023_Delimited_AllStates.txt
3,524139,2024,31.8,8.2,NBI_2024_Delimited_AllStates.txt
3,570179,2022,34.7,34.3,NBI_2022_Delimited_AllStates.txt
3,750382,2019,33.0,32.9,NBI_2019_Delimited_AllStates.txt
3,750383,2019,33.7,33.6,NBI_2019_Delimited_AllStates.txt
3,750387,2024,35.1,32.3,NBI_2024_Delimited_AllStates.txt
3,754163,2019,38.3,38.2,NBI_2019_Delimited_AllStates.txt
3,860270,2021,40.8,38.8,NBI_2021_Delimited_AllStates.txt
3,870150,2020,30.7,23.4,NBI_2020_Delimited_AllStates.txt
3,870300,2020,32.7,23.1,NBI_2020_Delimited_AllStates.txt
3,870720,2020,32.6,26.6,NBI_2020_Delimited_AllStates.txt
3,871113,2020,35.6,33.9,NBI_2020_Delimited_AllStates.txt
3,871114,2020,35.6,33.9,NBI_2020_Delimited_AllStates.txt
3,DAPPACSHA00B801,2020,47.6,4.3,NBI_2020_Delimited_AllStates.txt
3,001738,2019,41.7,26.3,NBI_2019_Delimited_AllStates.txt
3,005830,2020,45.4,33.6,NBI_2020_Delimited_AllStates.txt
3,005830,2022,45.9,45.4,NBI_2022_Delimited_AllStates.txt
3,008630,2020,48.1,32.7,NBI_2020_Delimited_AllStates.txt
3,008901,2021,58.0,32.7,NBI_2021_Delimited_AllStates.txt
3,012250,2019,77.1,69.8,NBI_2019_Delimited_AllStates.txt
3,013280,2022,34.1,33.6,NBI_2022_Delimited_AllStates.txt
3,017060,2022,30.3,29.9,NBI_2022_Delimited_AllStates.txt
3,020961,2021,89.8,50.8,NBI_2021_Delimited_AllStates.txt
3,023271,2019,46.3,42.6,NBI_2019_Delimited_AllStates.txt
3,027940,2021,37.2,36.3,NBI_2021_Delimited_AllStates.txt
3,029060,2020,48.1,39.0,NBI_2020_Delimited_AllStates.txt
3,030591,2021,78.0,64.4,NBI_2021_Delimited_AllStates.txt
3,031507,2020,59.0,57.1,NBI_2020_Delimited_AllStates.txt
3,033520,2022,19.7,19.0,NBI_2022_Delimited_AllStates.txt
3,034740,2021,44.4,41.7,NBI_2021_Delimited_AllStates.txt
3,034750,2021,45.4,42.6,NBI_2021_Delimited_AllStates.txt
3,034830,2019,49.6,42.6,NBI_2019_Delimited_AllStates.txt
3,040050,2019,54.4,46.3,NBI_2019_Delimited_AllStates.txt
3,040060,2019,54.4,46.3,NBI_2019_Delimited_AllStates.txt
3,041291,2019,71.7,59.9,NBI_2019_Delimited_AllStates.txt
3,041291,2021,73.5,71.7,NBI_2021_Delimited_AllStates.txt
3,041800,2021,39.9,33.6,NBI_2021_Delimited_AllStates.txt
3,041810,2021,39.9,33.6,NBI_2021_Delimited_AllStates.txt
3,044210,2022,35.5,35.4,NBI_2022_Delimited_AllStates.txt
3,051420,2020,88.0,78.9,NBI_2020_Delimited_AllStates.txt
3,060110,2021,49.9,45.4,NBI_2021_Delimited_AllStates.txt
3,075250,2021,49.0,29.0,NBI_2021_Delimited_AllStates.txt
3,075255,2021,49.0,30.8,NBI_2021_Delimited_AllStates.txt
3,079888,2021,51.7,27.2,NBI_2021_Delimited_AllStates.txt
3,080446,2020,40.8,34.5,NBI_2020_Delimited_AllStates.txt
3,080640,2020,82.5,73.5,NBI_2020_Delimited_AllStates.txt
3,080710,2020,61.7,44.4,NBI_2020_Delimited_AllStates.txt
3,080746,2019,71.7,59.0,NBI_2019_Delimited_AllStates.txt
3,0400220,2020,50.8,32.7,NBI_2020_Delimited_AllStates.txt
3,0400220,2022,51.1,50.8,NBI_2022_Delimited_AllStates.txt
3,0500001,2020,55.3,32.7,NBI_2020_Delimited_AllStates.txt
3,0500001,2022,56.2,55.3,NBI_2022_Delimited_AllStates.txt
3,0500009,2020,40.8,32.7,NBI_2020_Delimited_AllStates.txt
3,0500009,2022,41.1,40.8,NBI_2022_Delimited_AllStates.txt
3,0500076,2020,43.5,32.7,NBI_2020_Delimited_AllStates.txt
3,0500076,2022,44.4,43.5,NBI_2022_Delimited_AllStates.txt
3,0500082,2020,41.7,32.7,NBI_2020_Delimited_AllStates.txt
3,0500082,2022,41.8,41.7,NBI_2022_Delimited_AllStates.txt
3,0500087,2021,39.9,32.7,NBI_2021_Delimited_AllStates.txt
3,0500087,2022,40.6,39.9,NBI_2022_Delimited_AllStates.txt
3,0600216,2022,46.2,32.7,NBI_2022_Delimited_AllStates.txt
3,1500037,2020,44.4,32.7,NBI_2020_Delimited_AllStates.txt
3,1500054,2020,36.3,32.7,NBI_2020_Delimited_AllStates.txt
3,1500118,2020,58.0,32.7,NBI_2020_Delimited_AllStates.txt
3,2000218,2020,61.7,32.7,NBI_2020_Delimited_AllStates.txt
3,2100001,2021,61.7,32.7,NBI_2021_Delimited_AllStates.txt
3,2100001,2022,62.0,61.7,NBI_2022_Delimited_AllStates.txt
3,2100002,2021,36.3,32.7,NBI_2021_Delimited_AllStates.txt
3,2100002,2022,36.8,36.3,NBI_2022_Delimited_AllStates.txt
3,2100003,2021,46.3,32.7,NBI_2021_Delimited_AllStates.txt
3,2100003,2022,46.6,46.3,NBI_2022_Delimited_AllStates.txt
3,2100004,2021,51.7,32.7,NBI_2021_Delimited_AllStates.txt
3,2100004,2022,52.0,51.7,NBI_2022_Delimited_AllStates.txt
3,2100006,2021,39.9,32.7,NBI_2021_Delimited_AllStates.txt
3,2100006,2022,40.7,39.9,NBI_2022_Delimited_AllStates.txt
3,2100008,2021,46.3,32.7,NBI_2021_Delimited_AllStates.txt
3,2100008,2022,47.0,46.3,NBI_2022_Delimited_AllStates.txt
3,2100011,2021,46.3,32.7,NBI_2021_Delimited_AllStates.txt
3,2100011,2022,46.6,46.3,NBI_2022_Delimited_AllStates.txt
3,2100017,2021,44.4,32.7,NBI_2021_Delimited_AllStates.txt
3,2100017,2022,44.8,44.4,NBI_2022_Delimited_AllStates.txt
3,2100018,2021,89.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100018,2022,90.7,89.8,NBI_2022_Delimited_AllStates.txt
3,2100018,2024,90.8,90.7,NBI_2024_Delimited_AllStates.txt
3,2100019,2021,38.1,32.7,NBI_2021_Delimited_AllStates.txt
3,2100019,2022,38.4,38.1,NBI_2022_Delimited_AllStates.txt
3,2100022,2021,37.2,32.7,NBI_2021_Delimited_AllStates.txt
3,2100022,2022,37.7,37.2,NBI_2022_Delimited_AllStates.txt
3,2100025,2022,26.1,25.4,NBI_2022_Delimited_AllStates.txt
3,2100026,2022,32.5,31.7,NBI_2022_Delimited_AllStates.txt
3,2100027,2021,33.6,32.7,NBI_2021_Delimited_AllStates.txt
3,2100027,2022,33.8,33.6,NBI_2022_Delimited_AllStates.txt
3,2100028,2021,48.1,32.7,NBI_2021_Delimited_AllStates.txt
3,2100028,2022,48.8,48.1,NBI_2022_Delimited_AllStates.txt
3,2100029,2021,40.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100029,2022,41.5,40.8,NBI_2022_Delimited_AllStates.txt
3,2100030,2021,39.9,32.7,NBI_2021_Delimited_AllStates.txt
3,2100030,2022,40.0,39.9,NBI_2022_Delimited_AllStates.txt
3,2100031,2021,49.0,32.7,NBI_2021_Delimited_AllStates.txt
3,2100031,2022,49.2,49.0,NBI_2022_Delimited_AllStates.txt
3,2100032,2021,50.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100032,2022,51.7,50.8,NBI_2022_Delimited_AllStates.txt
3,2100033,2019,39.0,20.0,NBI_2019_Delimited_AllStates.txt
3,2100033,2022,39.4,39.0,NBI_2022_Delimited_AllStates.txt
3,2100036,2021,41.7,32.7,NBI_2021_Delimited_AllStates.txt
3,2100036,2022,42.1,41.7,NBI_2022_Delimited_AllStates.txt
3,2100037,2021,49.9,32.7,NBI_2021_Delimited_AllStates.txt
3,2100037,2022,50.6,49.9,NBI_2022_Delimited_AllStates.txt
3,2100038,2021,42.6,32.7,NBI_2021_Delimited_AllStates.txt
3,2100038,2022,43.1,42.6,NBI_2022_Delimited_AllStates.txt
3,2100042,2021,40.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100042,2022,41.2,40.8,NBI_2022_Delimited_AllStates.txt
3,2100043,2021,40.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100043,2022,41.0,40.8,NBI_2022_Delimited_AllStates.txt
3,2100043,2024,41.1,41.0,NBI_2024_Delimited_AllStates.txt
3,2100045,2021,50.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100045,2022,51.6,50.8,NBI_2022_Delimited_AllStates.txt
3,2100046,2021,52.6,32.7,NBI_2021_Delimited_AllStates.txt
3,2100046,2022,53.0,52.6,NBI_2022_Delimited_AllStates.txt
3,2100049,2022,32.8,32.7,NBI_2022_Delimited_AllStates.txt
3,2100050,2021,51.7,32.7,NBI_2021_Delimited_AllStates.txt
3,2100050,2022,52.3,51.7,NBI_2022_Delimited_AllStates.txt
3,2100052,2021,56.2,32.7,NBI_2021_Delimited_AllStates.txt
3,2100052,2022,56.3,56.2,NBI_2022_Delimited_AllStates.txt
3,2100055,2021,37.2,32.7,NBI_2021_Delimited_AllStates.txt
3,2100055,2022,37.8,37.2,NBI_2022_Delimited_AllStates.txt
3,2100056,2021,47.2,32.7,NBI_2021_Delimited_AllStates.txt
3,2100056,2022,47.5,47.2,NBI_2022_Delimited_AllStates.txt
3,2100056,2024,47.6,47.5,NBI_2024_Delimited_AllStates.txt
3,2100057,2021,54.4,32.7,NBI_2021_Delimited_AllStates.txt
3,2100057,2022,54.9,54.4,NBI_2022_Delimited_AllStates.txt
3,2100059,2021,49.9,32.7,NBI_2021_Delimited_AllStates.txt
3,2100059,2022,50.6,49.9,NBI_2022_Delimited_AllStates.txt
3,2100059,2024,50.7,50.6,NBI_2024_Delimited_AllStates.txt
3,2100061,2022,30.7,29.9,NBI_2022_Delimited_AllStates.txt
3,2100064,2021,41.7,32.7,NBI_2021_Delimited_AllStates.txt
3,2100064,2022,42.5,41.7,NBI_2022_Delimited_AllStates.txt
3,2100064,2024,42.6,42.5,NBI_2024_Delimited_AllStates.txt
3,2100069,2021,49.9,32.7,NBI_2021_Delimited_AllStates.txt
3,2100069,2022,50.4,49.9,NBI_2022_Delimited_AllStates.txt
3,2100070,2021,35.4,32.7,NBI_2021_Delimited_AllStates.txt
3,2100070,2022,35.5,35.4,NBI_2022_Delimited_AllStates.txt
3,2100072,2021,59.9,32.7,NBI_2021_Delimited_AllStates.txt
3,2100072,2022,60.7,59.9,NBI_2022_Delimited_AllStates.txt
3,2100073,2022,32.0,31.7,NBI_2022_Delimited_AllStates.txt
3,2100074,2021,39.0,32.7,NBI_2021_Delimited_AllStates.txt
3,2100074,2022,39.4,39.0,NBI_2022_Delimited_AllStates.txt
3,2100077,2021,46.3,32.7,NBI_2021_Delimited_AllStates.txt
3,2100077,2022,47.0,46.3,NBI_2022_Delimited_AllStates.txt
3,2100079,2021,60.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100079,2022,61.4,60.8,NBI_2022_Delimited_AllStates.txt
3,2100081,2021,40.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100081,2022,40.9,40.8,NBI_2022_Delimited_AllStates.txt
3,2100085,2021,41.7,32.7,NBI_2021_Delimited_AllStates.txt
3,2100085,2022,42.5,41.7,NBI_2022_Delimited_AllStates.txt
3,2100085,2024,42.6,42.5,NBI_2024_Delimited_AllStates.txt
3,2100088,2021,40.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100088,2022,40.9,40.8,NBI_2022_Delimited_AllStates.txt
3,2100089,2021,34.5,32.7,NBI_2021_Delimited_AllStates.txt
3,2100089,2022,34.7,34.5,NBI_2022_Delimited_AllStates.txt
3,2100090,2021,45.4,32.7,NBI_2021_Delimited_AllStates.txt
3,2100090,2022,46.0,45.4,NBI_2022_Delimited_AllStates.txt
3,2100099,2022,30.2,29.9,NBI_2022_Delimited_AllStates.txt
3,2100100,2021,47.2,32.7,NBI_2021_Delimited_AllStates.txt
3,2100100,2022,48.0,47.2,NBI_2022_Delimited_AllStates.txt
3,2100101,2021,50.8,32.7,NBI_2021_Delimited_AllStates.txt
3,2100101,2022,51.3,50.8,NBI_2022_Delimited_AllStates.txt
3,2100102,2021,42.6,32.7,NBI_2021_Delimited_AllStates.txt
3,2100102,2022,43.4,42.6,NBI_2022_Delimited_AllStates.txt
3,2700194,2020,64.4,32.7,NBI_2020_Delimited_AllStates.txt
3,2800014,2019,63.5,32.7,NBI_2019_Delimited_AllStates.txt
3,2800014,2022,63.7,63.5,NBI_2022_Delimited_AllStates.txt
3,2800221,2019,49.9,32.7,NBI_2019_Delimited_AllStates.txt
3,2800221,2022,50.6,49.9,NBI_2022_Delimited_AllStates.txt
3,3200016,2020,54.4,32.7,NBI_2020_Delimited_AllStates.txt
3,3200016,2022,55.0,54.4,NBI_2022_Delimited_AllStates.txt
3,3200273,2020,39.9,32.7,NBI_2020_Delimited_AllStates.txt
3,3200273,2022,40.5,39.9,NBI_2022_Delimited_AllStates.txt
3,3200274,2020,37.2,32.7,NBI_2020_Delimited_AllStates.txt
3,3200274,2022,37.6,37.2,NBI_2022_Delimited_AllStates.txt
3,3400139,2020,51.7,32.7,NBI_2020_Delimited_AllStates.txt
3,3400139,2022,51.9,51.7,NBI_2022_Delimited_AllStates.txt
3,3400140,2020,51.7,32.7,NBI_2020_Delimited_AllStates.txt
3,3400140,2022,52.2,51.7,NBI_2022_Delimited_AllStates.txt
3,3700161,2020,51.7,32.7,NBI_2020_Delimited_AllStates.txt
3,3700161,2022,52.0,51.7,NBI_2022_Delimited_AllStates.txt
3,3900121,2020,78.0,32.7,NBI_2020_Delimited_AllStates.txt
3,3900121,2022,78.7,78.0,NBI_2022_Delimited_AllStates.txt
3,4000216,2020,48.1,32.7,NBI_2020_Delimited_AllStates.txt
3,4000216,2022,48.6,48.1,NBI_2022_Delimited_AllStates.txt
3,4100126,2020,75.3,32.7,NBI_2020_Delimited_AllStates.txt
3,4100126,2022,75.7,75.3,NBI_2022_Delimited_AllStates.txt
3,4100631,2020,74.4,32.7,NBI_2020_Delimited_AllStates.txt
3,5000151,2020,47.2,32.7,NBI_2020_Delimited_AllStates.txt
3,5000151,2022,47.7,47.2,NBI_2022_Delimited_AllStates.txt
3,5100071,2019,45.4,32.7,NBI_2019_Delimited_AllStates.txt
3,5100072,2019,49.9,32.7,NBI_2019_Delimited_AllStates.txt
3,5200123,2020,25.4,24.5,NBI_2020_Delimited_AllStates.txt
3,5200123,2022,26.2,25.4,NBI_2022_Delimited_AllStates.txt
3,5200148,2020,83.4,32.7,NBI_2020_Delimited_AllStates.txt
3,5200148,2022,84.2,83.4,NBI_2022_Delimited_AllStates.txt
3,5200168,2021,72.6,32.7,NBI_2021_Delimited_AllStates.txt
3,5200168,2022,73.4,72.6,NBI_2022_Delimited_AllStates.txt
3,5200171,2022,40.1,39.9,NBI_2022_Delimited_AllStates.txt
3,5300124,2019,79.8,32.7,NBI_2019_Delimited_AllStates.txt
3,5300124,2022,80.0,79.8,NBI_2022_Delimited_AllStates.txt
3,5300175,2019,39.9,32.7,NBI_2019_Delimited_AllStates.txt
3,5300175,2022,40.2,39.9,NBI_2022_Delimited_AllStates.txt
3,5500195,2020,46.3,32.7,NBI_2020_Delimited_AllStates.txt
3,5500195,2022,47.0,46.3,NBI_2022_Delimited_AllStates.txt
3,5600058,2020,54.4,32.7,NBI_2020_Delimited_AllStates.txt
3,5600058,2021,55.3,54.4,NBI_2021_Delimited_AllStates.txt
3,5700089,2020,59.0,32.7,NBI_2020_Delimited_AllStates.txt
3,5700089,2022,59.2,59.0,NBI_2022_Delimited_AllStates.txt
3,5800027,2020,47.2,29.0,NBI_2020_Delimited_AllStates.txt
3,5800038,2020,59.0,32.7,NBI_2020_Delimited_AllStates.txt
3,5800040,2020,68.9,32.7,NBI_2020_Delimited_AllStates.txt
3,5800041,2020,60.8,32.7,NBI_2020_Delimited_AllStates.txt
3,5800042,2020,50.8,32.7,NBI_2020_Delimited_AllStates.txt
3,6200179,2020,49.0,32.7,NBI_2020_Delimited_AllStates.txt
3,6200179,2022,49.8,49.0,NBI_2022_Delimited_AllStates.txt
3,7000224,2021,50.8,32.7,NBI_2021_Delimited_AllStates.txt
3,7600001,2022,29.1,29.0,NBI_2022_Delimited_AllStates.txt
3,7600014,2020,63.5,32.7,NBI_2020_Delimited_AllStates.txt
3,7600014,2022,63.7,63.5,NBI_2022_Delimited_AllStates.txt
3,7600028,2022,31.2,30.8,NBI_2022_Delimited_AllStates.txt
3,8300045,2020,50.8,32.7,NBI_2020_Delimited_AllStates.txt
3,8300045,2022,51.3,50.8,NBI_2022_Delimited_AllStates.txt
3,8300088,2020,43.5,32.7,NBI_2020_Delimited_AllStates.txt
3,8300088,2022,43.6,43.5,NBI_2022_Delimited_AllStates.txt
3,8300089,2020,40.8,32.7,NBI_2020_Delimited_AllStates.txt
3,8300089,2022,41.5,40.8,NBI_2022_Delimited_AllStates.txt
3,8300092,2020,46.3,32.7,NBI_2020_Delimited_AllStates.txt
3,8300092,2022,46.4,46.3,NBI_2022_Delimited_AllStates.txt
3,8400189,2020,49.0,32.7,NBI_2020_Delimited_AllStates.txt
3,8400189,2022,49.8,49.0,NBI_2022_Delimited_AllStates.txt
3,8400201,2020,34.5,32.7,NBI_2020_Delimited_AllStates.txt
3,8400201,2022,34.6,34.5,NBI_2022_Delimited_AllStates.txt
3,8400230,2020,34.5,32.7,NBI_2020_Delimited_AllStates.txt
3,8400230,2022,34.6,34.5,NBI_2022_Delimited_AllStates.txt
3,8400238,2020,47.2,32.7,NBI_2020_Delimited_AllStates.txt
3,8400238,2022,47.8,47.2,NBI_2022_Delimited_AllStates.txt
3,8400240,2020,68.9,32.7,NBI_2020_Delimited_AllStates.txt
3,8400240,2022,69.6,68.9,NBI_2022_Delimited_AllStates.txt
3,8400242,2020,61.7,32.7,NBI_2020_Delimited_AllStates.txt
3,8400242,2022,62.4,61.7,NBI_2022_Delimited_AllStates.txt
3,8400343,2020,42.6,32.7,NBI_2020_Delimited_AllStates.txt
3,8400343,2022,43.3,42.6,NBI_2022_Delimited_AllStates.txt
3,8700032,2022,15.3,14.5,NBI_2022_Delimited_AllStates.txt
3,8700141,2020,40.8,32.7,NBI_2020_Delimited_AllStates.txt
3,9000172,2020,40.8,32.7,NBI_2020_Delimited_AllStates.txt
3,9000172,2022,41.1,40.8,NBI_2022_Delimited_AllStates.txt
3,001010825903120,2024,45.3,45.2,NBI_2024_Delimited_AllStates.txt
3,507500460000003,2019,99.9,89.2,NBI_2019_Delimited_AllStates.txt
3,0000S50336B0609,2024,34.7,34.4,NBI_2024_Delimited_AllStates.txt
3,0000S50336B0610,2019,32.7,32.4,NBI_2019_Delimited_AllStates.txt
3,11002690470349A,2021,47.5,39.7,NBI_2021_Delimited_AllStates.txt
3,11002690470349B,2021,47.5,39.7,NBI_2021_Delimited_AllStates.txt
3,11002690470371A,2021,49.7,38.3,NBI_2021_Delimited_AllStates.txt
3,11002690470371B,2021,49.7,38.3,NBI_2021_Delimited_AllStates.txt
3,17000220470122C,2021,43.9,43.3,NBI_2021_Delimited_AllStates.txt
3,17002690170298C,2021,42.9,42.5,NBI_2021_Delimited_AllStates.txt
3,17002690170298D,2021,42.9,42.5,NBI_2021_Delimited_AllStates.txt
3,210001101213590,2019,37.4,32.7,NBI_2019_Delimited_AllStates.txt
3,410026904703430,2021,38.5,32.7,NBI_2021_Delimited_AllStates.txt
3,000000000002438,2021,25.4,21.8,NBI_2021_Delimited_AllStates.txt
3,000000000003087,2019,50.8,33.6,NBI_2019_Delimited_AllStates.txt
3,000000000003087,2022,77.1,50.8,NBI_2022_Delimited_AllStates.txt
3,S00205001+02381,2021,41.7,28.6,NBI_2021_Delimited_AllStates.txt
3,S00313008+00411,2025,99.9,89.8,NBI_2025_Delimited_AllStates.txt
3,S00532010+06381,2022,24.5,18.1,NBI_2022_Delimited_AllStates.txt
3,C000101215,2025,54.0,39.0,NBI_2025_Delimited_AllStates.txt
3,C000103025,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
3,C000114612,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
3,C000200210,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
3,C000913105,2020,53.0,52.6,NBI_2020_Delimited_AllStates.txt
3,C001313515,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
3,C001423610,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
3,C001445215,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
3,C001503910P,2020,41.0,40.8,NBI_2020_Delimited_AllStates.txt
3,C001802115,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
3,C001802315,2020,33.0,32.7,NBI_2020_Delimited_AllStates.txt
